72	enzyme; Amino acid biosynthesis: Leucine
73	enzyme; Amino acid biosynthesis: Leucine
74	leader; Amino acid biosynthesis: Leucine
75	putative regulator; Amino acid biosynthesis: Leucine
76	enzyme; Amino acid biosynthesis: Isoleucine, Valine
77	enzyme; Amino acid biosynthesis: Isoleucine, Valine
78	regulator; Energy metabolism, carbon: Glycolysis
80	enzyme; rRNA modification
81	phenotype; Cell division
82	enzyme; Cell division
83	enzyme; Murein sacculus, peptidoglycan
84	enzyme; Murein sacculus, peptidoglycan
85	enzyme; Murein sacculus, peptidoglycan
86	enzyme; Murein sacculus, peptidoglycan
87	membrane; Cell division
88	enzyme; Murein sacculus, peptidoglycan
89	enzyme; Murein sacculus, peptidoglycan
90	enzyme; Murein sacculus, peptidoglycan
91	phenotype; Cell division
92	phenotype; Cell division
93	enzyme; Cell division
94	enzyme; Surface polysaccharides & antigens
96	transport; Protein, peptide secretion
97	enzyme; 2'-Deoxyribonucleotide metabolism
100	orf; Not classified
101	enzyme; Purine ribonucleotide biosynthesis
102	putative transport; Not classified
103	putative transport; Not classified
104	putative structural component; Surface structures
105	enzyme; Biosynthesis of cofactors, carriers: Pyridine nucleotide
106	regulator; Not classified
107	regulator; Drug/analog sensitivity
108	transport; Transport of small molecules: Amino acids, amines
109	regulator; Energy metabolism, carbon: Pyruvate dehydrogenase
110	enzyme; Energy metabolism, carbon: Pyruvate dehydrogenase
111	enzyme; Energy metabolism, carbon: Pyruvate dehydrogenase
112	enzyme; Energy metabolism, carbon: Pyruvate dehydrogenase
113	putative membrane; Not classified
114	enzyme; Energy metabolism, carbon: TCA cycle
116	enzyme; Central intermediary metabolism: Polyamine biosynthesis
117	enzyme; Central intermediary metabolism: Polyamine biosynthesis
120	enzyme; Degradation of small molecules: Carbon compounds
121	enzyme; Salvage of nucleosides and nucleotides
122	enzyme; Central intermediary metabolism: Pool, multipurpose conversions
123	putative transport; Not classified
125	putative transport; Not classified
127	enzyme; Biosynthesis of cofactors, carriers: Pantothenate
129	enzyme; Biosynthesis of cofactors, carriers: Pantothenate
130	enzyme; Biosynthesis of cofactors, carriers: Pantothenate
131	putative structural component; Surface structures
132	putative structural component; Surface structures
133	putative structural component; Surface structures
134	putative structural component; Surface structures
135	putative membrane; Surface structures
136	putative factor; Surface structures
137	putative structural component; Surface structures
138	enzyme; Biosynthesis of cofactors, carriers: Folic acid
139	enzyme; RNA synthesis, modification, DNA transcription
140	putative enzyme; Aminoacyl tRNA synthetases, tRNA modification
141	phenotype; DNA - replication, repair, restriction/modification
142	putative regulator; Degradation of small molecules: Carbon compounds
143	enzyme; tRNA modification
144	enzyme; DNA - replication, repair, restriction/modification
145	enzyme; Murein sacculus, peptidoglycan
146	membrane; Outer membrane constituents
147	transport; Transport of small molecules: Cations
148	transport; Transport of small molecules: Cations
149	transport; Transport of small molecules: Cations
150	enzyme; Biosynthesis of cofactors, carriers: Heme, porphyrin
151	transport; Not classified
156	enzyme; Central intermediary metabolism: Nucleotide hydrolysis
157	enzyme; Degradation of proteins, peptides, glycopeptides
158	regulator; Not classified
159	putative structure; Not classified
161	enzyme; Amino acid biosynthesis: Lysine
162	enzyme; Amino acid biosynthesis: Glutamine
163	enzyme; Proteins - translation and modification
164	structural component; Ribosomal proteins - synthesis, modification
165	factor; Proteins - translation and modification
166	enzyme; Central intermediary metabolism: Nucleotide interconversions
167	factor; Proteins - translation and modification
168	putative transport; Not classified
170	enzyme; Fatty acid and phosphatidic acid biosynthesis
173	factor; Basic proteins - synthesis, modification
174	enzyme; Surface polysaccharides & antigens
175	enzyme; Fatty acid and phosphatidic acid biosynthesis
176	enzyme; Surface polysaccharides & antigens
177	enzyme; Macromolecule metabolism: Lipopolysaccharide
178	enzyme; Degradation of RNA
179	enzyme; DNA - replication, repair, restriction/modification
180	enzyme; Fatty acid and phosphatidic acid biosynthesis
181	enzyme; Energy metabolism, carbon: Pyruvate dehydrogenase
183	enzyme; tRNA modification
186	putative enzyme; Not classified
188	putative transport; Detoxification
190	enzyme; Aminoacyl tRNA synthetases, tRNA modification
191	enzyme; tRNA modification
192	regulator; Surface polysaccharides & antigens
193	transport; Transport of small molecules: Amino acids, amines
194	transport; Transport of small molecules: Amino acids, amines
195	transport; Transport of small molecules: Amino acids, amines
196	enzyme; Surface polysaccharides and antigens
197	putative enzyme; Not classified
198	putative transport; Not classified
200	putative enzyme; Not classified
201	regulator; Energy metabolism, carbon: Anaerobic respiration
202	putative enzyme; Central intermediary metabolism: Pool, multipurpose conversions
204	enzyme; Degradation of RNA
205	enzyme; DNA - replication, repair, restriction/modification
206	putative enzyme; Not classified
210	putative enzyme; Not classified
212	putative enzyme; Not classified
213	enzyme; Surface polysaccharides & antigens
214	putative enzyme; Not classified
217	phenotype; Not classified
218	putative membrane; Not classified
228	enzyme; Degradation of proteins, peptides, glyco
229	enzyme; Salvage of nucleosides and nucleotides
232	membrane; Outer membrane constituents
233	enzyme; Amino acid biosynthesis: Proline
234	enzyme; Amino acid biosynthesis: Proline
236	Phage or Prophage Related
237	Phage or Prophage Related
239	Phage or Prophage Related
240	Phage or Prophage Related
241	Phage or Prophage Related
242	Phage or Prophage Related
243	Phage or Prophage Related
246	Phage or Prophage Related
247	Phage or Prophage Related
248	Phage or Prophage Related
250	IS, phage, Tn; Transposon-related functions; extrachromosomal; transposon related
252	IS, phage, Tn; Transposon-related functions; extrachromosomal; transposon related
253	Phage or Prophage Related
254	Phage or Prophage Related
255	putative transport; Not classified; Phage or Prophage Related
257	IS, phage, Tn; Transposon-related functions; extrachromosomal; transposon related
258	IS, phage, Tn; Transposon-related functions; extrachromosomal; transposon related
262	Phage or Prophage Related
263	Phage or Prophage Related
264	Phage or Prophage Related
265	Phage or Prophage Related
266	Phage or Prophage Related
267	Phage or Prophage Related
268	enzyme; Amino acid biosynthesis: Arginine; Phage or Prophage Related
270	IS, phage, Tn; Transposon-related functions; extrachromosomal; transposon related
271	IS, phage, Tn; Transposon-related functions; extrachromosomal; transposon related
273	Phage or Prophage Related
274	Phage or Prophage Related
275	Phage or Prophage Related
276	Phage or Prophage Related
277	Phage or Prophage Related
281	enzyme; Not classified
282	enzyme; Not classified
283	enzyme; Not classified
285	putative carrier; Not classified
286	factor; Surface structures
287	structural component; Surface structures
288	membrane; Outer membrane constituents
289	factor; Surface structures
290	structural component; Surface structures
291	putative regulator; Not classified
298	IS, phage, Tn; Transposon-related functions; extrachromosomal; transposon related
299	IS, phage, Tn; Transposon-related functions; extrachromosomal; transposon related
304	putative enzyme; Not classified
305	regulator; Not classified
306	putative carrier; Energy metabolism, carbon: Electron transport
307	putative carrier; Energy metabolism, carbon: Electron transport
308	putative carrier; Energy metabolism, carbon: Electron transport
310	enzyme; Osmotic adaptation
311	enzyme; Osmotic adaptation
312	putative regulator; Osmotic adaptation
313	transport; Transport of small molecules: Other
315	putative regulator; Not classified
317	putative regulator; Not classified
319	putative enzyme; Not classified
321	putative enzyme; Not classified
322	putative enzyme; Not classified
323	enzyme; Degradation of small molecules: Carbon compounds
326	transport; Not classified
328	regulator; Not classified
329	putative enzyme; Not classified
330	putative enzyme; Not classified
332	putative enzyme; Not classified
333	transport; Transport of small molecules: Nucleosides, purines, pyrimidines
334	enzyme; Salvage of nucleosides and nucleotides
335	regulator; Central intermediary metabolism: Pool, multipurpose conversions
336	enzyme; Central intermediary metabolism: Pool, multipurpose conversions
337	enzyme; Central intermediary metabolism: Pool, multipurpose conversions
338	transport; Transport of small molecules: Anions
339	enzyme; Degradation of small molecules: Carbon compounds
340	transport; Transport of small molecules: Carbohydrates, organic acids, alcohols
341	enzyme; Degradation of small molecules: Carbon compounds
342	regulator; Degradation of small molecules: Carbon compounds
343	regulator; Not classified
344	enzyme; Degradation of small molecules: Carbon compounds
345	enzyme; Degradation of small molecules: Carbon compounds
346	enzyme; Degradation of small molecules: Carbon compounds
347	enzyme; Degradation of small molecules: Carbon compounds
348	enzyme; Degradation of small molecules: Carbon compounds
349	enzyme; Degradation of small molecules: Carbon compounds
350	putative transport; Not classified
351	putative enzyme; Not classified
352	enzyme; Formaldehyde degradation
353	enzyme; Energy metabolism, carbon: Fermentation
357	IS, phage, Tn; Transposon-related functions; extrachromosomal; transposon related
358	IS, phage, Tn; Transposon-related functions; extrachromosomal; transposon related
359	putative enzyme; Not classified
360	putative enzyme; Not classified
361	transport; Transport of small molecules: Amino acids, amines
362	transport; Transport of small molecules: Amino acids, amines
363	transport; Transport of small molecules: Amino acids, amines
364	putative enzyme; Not classified
365	enzyme; Biosynthesis of cofactors, carriers: Heme, porphyrin
367	IS, phage, Tn; Transposon-related functions; extrachromosomal; transposon related
368	IS, phage, Tn; Transposon-related functions; extrachromosomal; transposon related
370	enzyme; Murein recycling
371	putative membrane; Drug/analog sensitivity
375	enzyme; Murein sacculus, peptidoglycan
377	enzyme; Central intermediary metabolism: Phosphorus compounds
378	phenotype; Central intermediary metabolism: Phosphorus compounds
380	enzyme; Amino acid biosynthesis: Proline
382	enzyme; Amino acid biosynthesis: Chorismate
388	putative regulator; Not classified
389	transport; Degradation of small molecules: Carbon compounds
390	enzyme; Degradation of DNA
391	enzyme; Degradation of DNA
392	regulator; Global regulatory functions
393	enzyme; Global regulatory functions
394	transport; Transport of small molecules: Amino acids, amines
395	transport; Transport of small molecules: Amino acids, amines
396	enzyme; Degradation of small molecules: Carbon compounds
397	enzyme; Not classified
398	enzyme; Queuosine biosynthesis
399	enzyme; tRNA modification
401	transport; Protein, peptide secretion
402	transport; Protein, peptide secretion
404	transport; Transport of small molecules: Nucleosides, purines, pyrimidines
407	enzyme; Biosynthesis of cofactors, carriers: Riboflavin
408	enzyme; Biosynthesis of cofactors, carriers: Riboflavin
409	factor; RNA synthesis, modification, DNA transcription
410	enzyme; Biosynthesis of cofactors, carriers: Thiamine
411	enzyme; Macromolecule synthesis, modification: Phospholipids
413	enzyme; Central intermediary metabolism: Pool, multipurpose conversions
414	enzyme; Biosynthesis of cofactors, carriers: Menaquinone, ubiquinone
415	enzyme; Degradation of DNA
416	enzyme; tRNA modification
418	phenotype; Not classified
420	putative transport; Not classified
421	enzyme; Energy metabolism, carbon: Aerobic respiration
422	enzyme; Energy metabolism, carbon: Aerobic respiration
423	enzyme; Energy metabolism, carbon: Aerobic respiration
424	enzyme; Energy metabolism, carbon: Aerobic respiration
425	enzyme; Energy metabolism, carbon: Aerobic respiration
426	regulator; Drug/analog sensitivity
427	putative enzyme; Not classified
428	putative regulator; Murein sacculus, peptidoglycan
429	factor; Cell division
430	enzyme; Degradation of proteins, peptides, glyco
431	enzyme; Degradation of proteins, peptides, glyco
432	enzyme; Global regulatory functions
433	factor; Basic proteins - synthesis, modification
434	putative factor; Not classified
436	enzyme; fatty acid degradation
437	enzyme; Queuosine biosynthesis
440	putative regulator; Not classified
443	regulator; Central intermediary metabolism: Pool, multipurpose conversions
444	putative transport; Central intermediary metabolism: Pool, multipurpose conversions
445	enzyme; Fatty acid and phosphatidic acid biosynthesis
446	phenotype; Not classified
451	putative enzyme; Not classified
452	regulator; Proteins - translation and modification
454	transport; Drug/analog sensitivity
455	transport; Drug/analog sensitivity
456	regulator; Drug/analog sensitivity
459	factor; DNA - replication, repair, restriction/modification
460	orf; Not classified
461	enzyme; Salvage of nucleosides and nucleotides
462	enzyme; DNA - replication, repair, restriction/modification
463	factor; DNA - replication, repair, restriction/modification
464	putative enzyme; DNA - replication, repair, restriction/modification
465	factor; Chaperones
466	enzyme; Purine ribonucleotide biosynthesis
467	enzyme; Biosynthesis of cofactors, carriers: Heme, porphyrin
468	orf; Not classified
469	enzyme; Salvage of nucleosides and nucleotides
470	putative transport; Not classified
471	putative transport; Not classified
472	enzyme; Central intermediary metabolism: Sugar-nucleotide biosynthesis, conversions
476	putative enzyme; Not classified
477	enzyme; l-glutamine catabolism
478	putative transport; Not classified
479	putative transport; Not classified
481	putative enzyme; Not classified
482	transport; Transport of small molecules: Cations
483	transport; Transport of small molecules: Cations
484	putative enzyme; Not classified
485	putative enzyme; Not classified
486	enzyme; Fatty acid and phosphatidic acid biosynthesis
487	putative transport; Not classified
488	putative enzyme; Not classified
495	enzyme; tRNA modification
496	regulator; Purine nitrogen catabolism
497	enzyme; Purine nitrogen catabolism
498	regulator; Purine nitrogen catabolism
499	enzyme; Central intermediary metabolism: Pool, multipurpose conversions
500	phenotype; Not classified
501	putative enzyme; Not classified
502	putative transport; Transport of small molecules: Carbohydrates, organic acids, alcohols
503	enzyme; Purine nitrogen catabolism
504	putative transport; Not classified
506	enzyme; Purine nitrogen catabolism
507	enzyme; Purine nitrogen catabolism
508	enzyme; Purine nitrogen catabolism
509	transport; Protein, peptide secretion
511	putative enzyme; Purine nitrogen catabolism
512	putative enzyme; Purine nitrogen catabolism
513	enzyme; Purine ribonucleotide biosynthesis
514	enzyme; Purine ribonucleotide biosynthesis
516	enzyme; Proteins - translation and modification
517	enzyme; Aminoacyl tRNA synthetases, tRNA modification
520	enzyme; Biosynthesis of cofactors, carriers: Folic acid
521	putative structural component; Surface structures
522	putative factor; Surface structures
523	membrane; Outer membrane constituents
524	putative structural component; Surface structures
525	putative structural component; Surface structures
526	putative regulator; Surface structures
527	IS, phage, Tn; Phage or Prophage Related
532	IS, phage, Tn; Transposon-related functions; extrachromosomal; transposon related
533	IS, phage, Tn; Transposon-related functions; extrachromosomal; transposon related
534	transport; Drug/analog sensitivity; Phage or Prophage Related
535	Phage or Prophage Related
536	Phage or Prophage Related
537	Phage or Prophage Related
538	Phage or Prophage Related
539	Phage or Prophage Related
540	Phage or Prophage Related
541	Phage or Prophage Related
542	enzyme; Degradation of DNA; Phage or Prophage Related
543	Phage or Prophage Related
544	Phage or Prophage Related
546	IS, phage, Tn; Transposon-related functions; extrachromosomal; transposon related
547	Phage or Prophage Related
548	Phage or Prophage Related
549	Phage or Prophage Related
550	Phage or Prophage Related
551	Phage or Prophage Related
552	Phage or Prophage Related
553	Phage or Prophage Related
554	Phage or Prophage Related
555	Phage or Prophage Related
560	regulator; Central intermediary metabolism: Pool, multipurpose conversions; Phage or Prophage Related
561	enzyme; Outer membrane constituents; Phage or Prophage Related
562	structural component; Outer membrane constituents
564	membrane; Phage-related functions and prophages
565	membrane; Phage-related functions and prophages
566	putative regulator; Not classified
567	putative regulator; Not classified
568	putative transport; Drug/analog sensitivity
570	putative transport; Drug/analog sensitivity
571	putative transport; Not classified
572	transport; Transport of small molecules: Amino acids, amines
573	transport; Transport of small molecules: Other
574	enzyme; Drug/analog sensitivity
578	component of addiction module (incomplete)
579	IS, phage, Tn; Transposon-related functions; extrachromosomal; transposon related
580	enzyme; Biosynthesis of cofactors, carriers: Enterochelin
581	membrane; Transport of small molecules: Cations
582	enzyme; Transport of small molecules: Cations
583	Enzyme; Biosynthesis of cofactors, carriers: Enterochelin
584	enzyme; Biosynthesis of cofactors, carriers: Enterochelin
585	transport; Transport of small molecules: Cations
586	transport; Transport of small molecules: Cations
587	transport; Transport of small molecules: Cations
588	transport; Transport of small molecules: Cations
589	putative transport; Not classified
590	transport; Transport of small molecules: Cations
591	enzyme; Biosynthesis of cofactors, carriers: Enterochelin
592	enzyme; Biosynthesis of cofactors, carriers: Enterochelin
593	enzyme; Biosynthesis of cofactors, carriers: Enterochelin
594	enzyme; Biosynthesis of cofactors, carriers: Enterochelin
596	putative transport; Not classified
598	putative enzyme; Not classified
599	putative enzyme; Not classified
602	putative regulator; Not classified
603	enzyme; Central intermediary metabolism: Pool, multipurpose conversions
604	enzyme; Detoxification
605	enzyme; Detoxification
607	putative enzyme; Not classified
608	regulator; Central intermediary metabolism: Nucleotide interconversions
609	enzyme; Degradation of RNA
610	putative membrane; Not classified
613	enzyme; Central intermediary metabolism: Pool, multipurpose conversions
614	enzyme; Central intermediary metabolism: Pool, multipurpose conversions
615	enzyme; Central intermediary metabolism: Pool, multipurpose conversions
616	enzyme; Central intermediary metabolism: Pool, multipurpose conversions
617	regulator; Degradation of small molecules: Carbon compounds
618	regulator; Degradation of small molecules: Carbon compounds
619	transport; Transport of small molecules: Carbohydrates, organic acids, alcohols
620	enzyme; Surface polysaccharides & antigens
621	phenotype; Not classified
625	putative enzyme; Biosynthesis of cofactors, carriers: Lipoate
626	putative regulator; Not classified
627	enzyme; Biosynthesis of cofactors, carriers: Lipoate
629	enzyme; Murein sacculus, peptidoglycan
630	membrane; Macromolecule synthesis, modification: Lipoprotein
631	phenotype; Cell division
632	enzyme; Cell division
633	enzyme; rRNA modification
634	factor; Ribosomes - maturation and modification
635	putative regulator; Biosynthesis of cofactors, carriers: Cobalamin
637	enzyme; DNA - replication, repair, restriction/modification
638	membrane; Macromolecule synthesis, modification: Lipoprotein
639	enzyme; Aminoacyl tRNA synthetases, tRNA modification
640	phenotype; Not classified
643	putative factor; Chaperones
645	putative enzyme; Not classified
646	factor; Chaperones
647	putative enzyme; Not classified
648	orf; Not classified
649	transport; Transport of small molecules: Amino acids, amines
650	transport; Transport of small molecules: Amino acids, amines
651	transport; Transport of small molecules: Amino acids, amines
652	transport; Amino acids
653	IS, phage, Tn; Transposon-related functions; extrachromosomal; transposon related
654	enzyme; Transport of small molecules: Cations
655	putative transport; Not classified
658	enzyme; tRNA modification
660	enzyme; Amino acid biosynthesis: Asparagine
661	enzyme; Central intermediary metabolism: Amino sugars
662	regulator; Central intermediary metabolism: Amino sugars
663	enzyme; Central intermediary metabolism: Amino sugars
664	enzyme; Central intermediary metabolism: Amino sugars
665	enzyme; Transport of small molecules: Amino acids, amines
666	enzyme; Aminoacyl tRNA synthetases, tRNA modification
669	regulator; Global regulatory functions
671	enzyme; Energy metabolism, carbon: Electron transport
674	regulator; DNA - replication, repair, restriction/modification
675	enzyme; Degradation of small molecules: Carbon compounds
676	putative enzyme; Not classified
679	transport; Transport of small molecules: Amino acids, amines
680	enzyme; Central intermediary metabolism: Polyamine biosynthesis
682	regulator; Global regulatory functions
683	enzyme; Global regulatory functions
684	enzyme; Transport of small molecules: Cations
685	enzyme; Transport of small molecules: Cations
686	enzyme; Transport of small molecules: Cations
695	putative enzyme; Not classified
697	enzyme; DNA - replication, repair, restriction/modification
698	transport; Not classified
700	putative enzyme; Not classified
701	putative enzyme; Not classified
702	phenotype; Not classified
703	enzyme; DNA - replication, repair, restriction/modification
704	putative transport; Not classified
706	putative factor; Surface structures
707	putative membrane; Not classified
708	putative structural component; Surface structures
709	enzyme; Energy metabolism, carbon: TCA cycle
710	enzyme; Energy metabolism, carbon: TCA cycle
711	enzyme; Energy metabolism, carbon: TCA cycle
712	enzyme; Energy metabolism, carbon: TCA cycle
713	enzyme; Energy metabolism, carbon: TCA cycle
714	enzyme; Energy metabolism, carbon: TCA cycle
715	enzyme; Energy metabolism, carbon: TCA cycle
716	enzyme; Energy metabolism, carbon: TCA cycle
717	enzyme; Energy metabolism, carbon: TCA cycle
718	regulator; Energy metabolism, carbon: TCA cycle
719	enzyme; Proteins - translation and modification
720	enzyme; Not classified
721	enzyme; Energy metabolism, carbon: Electron transport
722	enzyme; Energy metabolism, carbon: Electron transport
725	enzyme; Fatty acid and phosphatidic acid biosynthesis
726	membrane; Colicin-related functions
727	putative transport; Not classified
728	membrane; Colicin-related functions
729	factor; Colicin-related functions
730	membrane; Macromolecule synthesis, modification: Lipoprotein
732	enzyme; Biosynthesis of cofactors, carriers: Pyridine nucleotide
733	transport; Transport of small molecules: Nucleosides, purines, pyrimidines
734	putative transport; Not classified
735	putative regulator; Not classified
736	enzyme; Amino acid biosynthesis: Phenylalanine
737	enzyme; Energy metabolism, carbon: Glycolysis
738	enzyme; Central intermediary metabolism: Pool, multipurpose conversions
739	enzyme; Degradation of small molecules: Carbon compounds
740	enzyme; Degradation of small molecules: Carbon compounds
741	enzyme; Degradation of small molecules: Carbon compounds
742	transport; Transport of small molecules: Anions
743	regulator; Transport of small molecules: Anions
745	transport; Transport of small molecules: Anions
746	transport; Transport of small molecules: Anions
747	transport; Transport of small molecules: Anions
748	putative enzyme; Not classified
749	orf; Not classified
750	putative regulator; Not classified
751	putative enzyme; Not classified
752	orf; Not classified
753	putative enzyme; Not classified
754	putative enzyme
756	enzyme; Biosynthesis of cofactors, carriers: Biotin
757	enzyme; Biosynthesis of cofactors, carriers: Biotin
758	enzyme; Biosynthesis of cofactors, carriers: Biotin
759	enzyme; Biosynthesis of cofactors, carriers: Biotin
760	enzyme; Biosynthesis of cofactors, carriers: Biotin
761	enzyme; Degradation of DNA
762	putative structure; Not classified
763	enzyme; Biosynthesis of cofactors, carriers: Molybdopterin
764	enzyme; Biosynthesis of cofactors, carriers: Molybdopterin
765	enzyme; Biosynthesis of cofactors, carriers: Molybdopterin
766	enzyme; Biosynthesis of cofactors, carriers: Molybdopterin
767	enzyme; Biosynthesis of cofactors, carriers: Molybdopterin
771	Enzyme; Macromolecule synthesis: Phospholipids
776	putative transport; Not classified
777	putative membrane; Not classified
778	putative regulator; Not classified
779	putative enzyme; Not classified
781	putative enzyme; DNA - replication, repair, restriction/modification
782	putative enzyme; Not classified
783	putative enzyme; Not classified
786	putative enzyme; Not classified
787	membrane; Outer membrane constituents
789	enzyme; rRNA modification
790	putative transport; Not classified
791	transport; Transport of small molecules: Amino acids, amines
792	transport; Transport of small molecules: Amino acids, amines
793	transport; Transport of small molecules: Amino acids, amines
794	regulator; Global regulatory functions
795	putative membrane; Not classified
796	membrane; Outer membrane constituents
797	putative enzyme; Not classified
799	regulator; Not classified
801	enzyme; Murein sacculus, peptidoglycan
802	putative factor; Not classified
805	putative enzyme; Not classified
806	putative enzyme; Not classified
808	enzyme; Biosynthesis of cofactors, carriers: Molybdopterin
809	enzyme; Biosynthesis of cofactors, carriers: Molybdopterin
810	orf; Not classified
811	putative transport; Not classified
812	putative transport; Not classified
813	putative transport; Not classified
814	putative transport; Not classified
818	putative factor; Not classified
819	putative enzyme; Not classified
820	enzyme; Biosynthesis of cofactors, carriers: Thioredoxin, glutaredoxin, glutathione
821	enzyme; Murein sacculus, peptidoglycan
822	regulator; Salvage of nucleosides and nucleotides
824	transport; Transport of small molecules: Other
826	enzyme; Biosynthesis of cofactors, carriers: Riboflavin
827	putative regulator; Not classified
828	putative regulator; Not classified
829	putative transport; Not classified
831	carrier; Biosynthesis of cofactors, carriers: Thioredoxin, glutaredoxin, glutathione
833	phenotype; Not classified
834	structural component; Ribosomes - maturation and modification
835	putative regulator; Not classified
836	transport; Transport of small molecules: Amino acids, amines
837	transport; Transport of small molecules: Amino acids, amines
838	transport; Transport of small molecules: Amino acids, amines
839	transport; Transport of small molecules: Amino acids, amines
841	enzyme; rRNA modification
842	transport; Transport of small molecules: Amino acids, amines
843	transport; Transport of small molecules: Amino acids, amines
844	transport; Transport of small molecules: Amino acids, amines
845	transport; Transport of small molecules: Amino acids, amines
846	transport; Transport of small molecules: Amino acids, amines
847	putative enzyme; Not classified
849	putative regulator; Not classified
850	putative enzyme; Not classified
851	putative enzyme; Not classified
852	putative enzyme; Not classified
853	enzyme; Degradation of small molecules: Carbon compounds
854	putative enzyme; Not classified
855	orf; Not classified
856	putative structure; Not classified
857	transport; Transport of small molecules: Other
859	putative enzyme; Not classified
860	putative membrane; Not classified
861	putative transport; Not classified
862	phenotype; Not classified
864	enzyme; Degradation of proteins, peptides, glyco
865	factor; Proteins - translation and modification
866	enzyme; Aminoacyl tRNA synthetases, tRNA modification
867	transport; Transport of small molecules: Other
868	transport; Not classified
869	enzyme; 2'-Deoxyribonucleotide metabolism
870	regulator; Central intermediary metabolism: Pool, multipurpose conversions
871	phenotype; Cell division
872	transport; Protein, peptide secretion
873	putative enzyme; Not classified
874	enzyme; Aminoacyl tRNA synthetases, tRNA modification
875	enzyme; Energy metabolism, carbon: Anaerobic respiration
876	enzyme; Energy metabolism, carbon: Anaerobic respiration
877	enzyme; Energy metabolism, carbon: Anaerobic respiration
879	putative transport; Not classified
880	putative transport; Not classified
881	putative regulator; Not classified
883	enzyme; Energy metabolism, carbon: Anaerobic respiration
884	enzyme; Energy metabolism, carbon: Anaerobic respiration
885	putative transport; Degradation of small molecules: Carbon compounds
888	enzyme; Amino acid biosynthesis: Serine
889	enzyme; Amino acid biosynthesis: Chorismate
890	putative factor; Not classified
891	enzyme; Pyrimidine ribonucleotide biosynthesis
892	structural component; Ribosomal proteins - synthesis, modification
893	factor; DNA - replication, repair, restriction/modification
895	transport; Transport of small molecules: Other
896	putative enzyme; Not classified
899	enzyme; Surface polysaccharides & antigens
901	factor; Murein sacculus, peptidoglycan
902	enzyme; Central intermediary metabolism: Pool, multipurpose conversions
903	factor; Cell killing
905	structural component; Cell division
906	enzyme; Murein sacculus, peptidoglycan
909	enzyme; Amino acid biosynthesis: Aspartate
910	membrane; Outer membrane constituents
911	enzyme; Aminoacyl tRNA synthetases, tRNA modification
912	enzyme; Biosynthesis of cofactors, carriers: Pyridine nucleotide
913	enzyme; Degradation of proteins, peptides, glyco
914	transport; Not classified
915	putative transport; Not classified
919	structural component; Surface structures
920	putative factor; Surface structures
921	putative membrane; Outer membrane constituents
922	putative structural component; Surface structures
923	putative structural component; Surface structures
924	putative structural component; Surface structures
925	putative factor; Surface structures
